"Date","PX_LAST","DIV","DIV_GAP","R"
2002-01-15,2.459,0,0,6.16418124239246
2002-01-16,2.518,0,0,2.37101723880999
2002-01-17,2.69,0,0,6.60762579915924
2002-01-18,2.78,0,0,3.2909734088798
2002-01-21,2.734,0,0,-1.66851894007879
2002-01-22,2.747,0,0,0.474366881137887
2002-01-23,2.705,0,0,-1.54074948146919
2002-01-24,2.56,0,0,-5.50946538069738
2002-01-25,2.418,0,0,-5.70665062988701
2002-01-28,2.445,0,0,1.11043707342344
2002-01-29,2.672,0,0,8.87821327475641
2002-01-30,2.5,0,0,-6.65365238002443
2002-01-31,2.569,0,0,2.72259862535915
2002-02-01,2.555,0,0,-0.546449447207874
2002-02-04,2.46,0,0,-3.78908737113964
2002-02-05,2.48,0,0,0.80972102326193
2002-02-06,2.516,0,0,1.44117786613034
2002-02-07,2.55,0,0,1.34230203321405
2002-02-08,2.566,0,0,0.625490702310997
2002-02-11,2.685,0,0,4.53324617673835
2002-02-12,2.69,0,0,0.186046565291967
2002-02-13,2.717,0,0,0.998713683046295
2002-02-14,2.716,0,0,-0.0368120747760987
2002-02-15,2.682,0,0,-1.2597424836963
2002-02-18,2.678,0,0,-0.149253759050597
2002-02-19,2.672,0,0,-0.224299159458141
2002-02-20,2.633,0,0,-1.4703375160227
2002-02-21,2.67,0,0,1.39545918979858
2002-02-22,2.76,0,0,3.31522073169003
2002-02-26,2.781,0,0,0.757989552276939
2002-02-27,2.767,0,0,-0.504687444703905
2002-02-28,2.75,0,0,-0.616278912630884
2002-03-01,2.898,0,0,5.24199322200107
2002-03-04,2.931,0,0,1.13228178302646
2002-03-05,2.933,0,0,0.0682128266558606
2002-03-06,2.89,0,0,-1.47692878709731
2002-03-07,2.996,0,0,3.60215635306322
2002-03-11,2.99,0,0,-0.20046782523779
2002-03-12,2.957,0,0,-1.1098146532255
2002-03-13,3.001,0,0,1.477032558789
2002-03-14,3.049,0,0,1.58681015478877
2002-03-15,3.24,0,0,6.07596617981204
2002-03-18,3.372,0,0,3.9932710335371
2002-03-19,3.352,0,0,-0.59488575197724
2002-03-20,3.335,0,0,-0.508450325224955
2002-03-21,3.48,0,0,4.25596144187959
2002-03-22,3.812,0,0,9.11216920055727
2002-03-25,3.71,0,0,-2.71221091726119
2002-03-26,3.824,0,0,3.02651185698111
2002-03-27,4.108,0,0,7.16392968771568
2002-03-28,4.285,0,0,4.21842599834315
2002-03-29,4.28,0,0,-0.11675424560377
2002-04-01,4.311,0,0,0.721688617129206
2002-04-02,4.342,0,0,0.716517569110236
2002-04-03,4.303,0,0,-0.902261759963742
2002-04-04,4.459,0,0,3.56120717888769
2002-04-05,4.62,0,0,3.5470179448308
2002-04-08,4.706,0,0,1.84435852115234
2002-04-09,4.86,0,0,3.22001476072317
2002-04-10,5.073,0,0,4.28939206721506
2002-04-11,5.001,0,0,-1.42944661477863
2002-04-12,4.69,0,0,-6.42053099785786
2002-04-15,4.615,0,0,-1.61207145033725
2002-04-16,4.813,0,0,4.20087223661568
2002-04-17,5.045,0,0,4.70770634846
2002-04-18,5.09,0,0,0.888017675685917
2002-04-19,5.195,0,0,2.04187939887594
2002-04-22,5.269,0,0,1.41439666759579
2002-04-23,5.23,0,0,-0.742931315031712
2002-04-24,5.364,0,0,2.52986873426004
2002-04-25,5.475,0,0,2.04823102831323
2002-04-26,5.445,0,0,-0.549451931764059
2002-04-27,5.43,0,0,-0.275862243907986
2002-04-29,5.38,0,0,-0.9250759772151
2002-04-30,5.305,0,0,-1.40386021077467
2002-05-06,5.29,0,0,-0.283152619573834
2002-05-07,4.972,0,0,-6.19960722217433
2002-05-08,5.43,0,0,8.81169602973792
2002-05-13,5.455,0,0,0.459348533919011
2002-05-14,5.43,0,0,-0.459348533919009
2002-05-15,5.429,0,0,-0.018417902252989
2002-05-16,5.478,0,0,0.898511591757225
2002-05-17,5.577,0,0,1.79109265665302
2002-05-18,5.69,0,0,2.00592507308229
2002-05-20,5.62,0,0,-1.23785842326399
2002-05-21,5.74,0,0,2.11275464258753
2002-05-22,5.725,0,0,-0.261666089117185
